iso_code	date	total_cases	new_cases	total_deaths	new_deaths	total_tests	new_tests	new_tests_smoothed
BRN	2020-03-15	40	3	0	0	NA	NA	NA
BRN	2020-03-16	50	10	0	0	NA	NA	NA
BRN	2020-03-17	54	4	0	0	NA	NA	NA
BRN	2020-03-18	56	2	0	0	NA	NA	NA
BRN	2020-03-19	68	12	0	0	NA	NA	NA
BRN	2020-03-20	73	5	0	0	NA	NA	NA
BRN	2020-03-21	78	5	0	0	NA	NA	NA
BRN	2020-03-22	83	5	0	0	NA	NA	NA
BRN	2020-03-23	88	5	0	0	NA	NA	NA
BRN	2020-03-24	91	3	0	0	NA	NA	NA
BRN	2020-03-25	104	13	0	0	NA	NA	NA
BRN	2020-03-26	107	3	0	0	NA	NA	NA
BRN	2020-03-27	114	7	0	0	NA	NA	NA
BRN	2020-03-28	115	1	0	0	NA	NA	NA
BRN	2020-03-29	120	5	1	1	NA	NA	NA
BRN	2020-03-30	126	6	1	0	NA	NA	NA
BRN	2020-03-31	127	1	1	0	NA	NA	NA
BRN	2020-04-01	129	2	1	0	NA	NA	NA
BRN	2020-04-02	131	2	1	0	NA	NA	NA
BRN	2020-04-03	133	2	1	0	NA	NA	NA
BRN	2020-04-04	133	0	1	0	NA	NA	NA
BRN	2020-04-05	135	2	1	0	NA	NA	NA
BRN	2020-04-06	135	0	1	0	NA	NA	NA
BRN	2020-04-07	135	0	1	0	NA	NA	NA
BRN	2020-04-08	135	0	1	0	NA	NA	NA
BRN	2020-04-09	135	0	1	0	NA	NA	NA
BRN	2020-04-10	135	0	1	0	NA	NA	NA
BRN	2020-04-11	136	1	1	0	NA	NA	NA
BRN	2020-04-12	136	0	1	0	NA	NA	NA
BRN	2020-04-13	136	0	1	0	NA	NA	NA
BRN	2020-04-14	136	0	1	0	NA	NA	NA
BRN	2020-04-15	136	0	1	0	NA	NA	NA
BRN	2020-04-16	136	0	1	0	NA	NA	NA
BRN	2020-04-17	136	0	1	0	NA	NA	NA
BRN	2020-04-18	136	0	1	0	NA	NA	NA
BRN	2020-04-19	137	1	1	0	NA	NA	NA
BRN	2020-04-20	138	1	1	0	NA	NA	NA
BRN	2020-04-21	138	0	1	0	NA	NA	NA
BRN	2020-04-22	138	0	1	0	NA	NA	NA
BRN	2020-04-23	138	0	1	0	NA	NA	NA
BRN	2020-04-24	138	0	1	0	NA	NA	NA
BRN	2020-04-25	138	0	1	0	NA	NA	NA
BRN	2020-04-26	138	0	1	0	NA	NA	NA
BRN	2020-04-27	138	0	1	0	NA	NA	NA
BRN	2020-04-28	138	0	1	0	NA	NA	NA
BRN	2020-04-29	138	0	1	0	NA	NA	NA
BRN	2020-04-30	138	0	1	0	NA	NA	NA
BRN	2020-05-01	138	0	1	0	NA	NA	NA
BRN	2020-05-02	138	0	1	0	NA	NA	NA
BRN	2020-05-03	138	0	1	0	NA	NA	NA
BRN	2020-05-04	138	0	1	0	NA	NA	NA
BRN	2020-05-05	138	0	1	0	NA	NA	NA
BRN	2020-05-06	138	0	1	0	NA	NA	NA
BRN	2020-05-07	139	1	1	0	NA	NA	NA
BRN	2020-05-08	141	2	1	0	NA	NA	NA
BRN	2020-05-09	141	0	1	0	NA	NA	NA
BRN	2020-05-10	141	0	1	0	NA	NA	NA
BRN	2020-05-11	141	0	1	0	NA	NA	NA
BRN	2020-05-12	141	0	1	0	NA	NA	NA
BRN	2020-05-13	141	0	1	0	NA	NA	NA
BRN	2020-05-14	141	0	1	0	NA	NA	NA
BRN	2020-05-15	141	0	1	0	NA	NA	NA
BRN	2020-05-16	141	0	1	0	NA	NA	NA
BRN	2020-05-17	141	0	1	0	NA	NA	NA
BRN	2020-05-18	141	0	1	0	NA	NA	NA
BRN	2020-05-19	141	0	1	0	NA	NA	NA
BRN	2020-05-20	141	0	1	0	NA	NA	NA
BRN	2020-05-21	141	0	1	0	NA	NA	NA
BRN	2020-05-22	141	0	1	0	NA	NA	NA
BRN	2020-05-23	141	0	1	0	NA	NA	NA
BRN	2020-05-24	141	0	1	0	NA	NA	NA
BRN	2020-05-25	141	0	1	0	NA	NA	NA
BRN	2020-05-26	141	0	1	0	NA	NA	NA
BRN	2020-05-27	141	0	1	0	NA	NA	NA
BRN	2020-05-28	141	0	2	1	NA	NA	NA
BRN	2020-05-29	141	0	2	0	NA	NA	NA
BRN	2020-05-30	141	0	2	0	NA	NA	NA
BRN	2020-05-31	141	0	2	0	NA	NA	NA
BRN	2020-06-01	141	0	2	0	NA	NA	NA
BRN	2020-06-02	141	0	2	0	NA	NA	NA
BRN	2020-06-03	141	0	2	0	NA	NA	NA
BRN	2020-06-04	141	0	2	0	NA	NA	NA
BTN	2020-03-06	1	1	0	0	NA	NA	NA
BTN	2020-03-13	1	0	0	0	NA	NA	NA
BTN	2020-03-15	1	0	0	0	NA	NA	NA
BTN	2020-03-17	1	0	0	0	NA	NA	NA
BTN	2020-03-18	1	0	0	0	NA	NA	NA
BTN	2020-03-19	1	0	0	0	NA	NA	NA
BTN	2020-03-20	1	0	0	0	NA	NA	NA
BTN	2020-03-21	2	1	0	0	NA	NA	NA
BTN	2020-03-22	2	0	0	0	NA	NA	NA
BTN	2020-03-23	2	0	0	0	NA	NA	NA
BTN	2020-03-24	2	0	0	0	NA	NA	NA
BTN	2020-03-25	2	0	0	0	NA	NA	NA
BTN	2020-03-26	3	1	0	0	NA	NA	NA
BTN	2020-03-27	3	0	0	0	NA	NA	NA
BTN	2020-03-28	3	0	0	0	NA	NA	NA
BTN	2020-03-29	4	1	0	0	NA	NA	NA
BTN	2020-03-30	4	0	0	0	NA	NA	NA
BTN	2020-03-31	4	0	0	0	NA	NA	NA
BTN	2020-04-01	4	0	0	0	NA	NA	NA
BTN	2020-04-02	5	1	0	0	NA	NA	NA
BTN	2020-04-03	5	0	0	0	NA	NA	NA
BTN	2020-04-04	5	0	0	0	NA	NA	NA
BTN	2020-04-05	5	0	0	0	NA	NA	NA
BTN	2020-04-06	5	0	0	0	NA	NA	NA
BTN	2020-04-07	5	0	0	0	NA	NA	NA
BTN	2020-04-08	5	0	0	0	NA	NA	NA
BTN	2020-04-09	5	0	0	0	NA	NA	NA
BTN	2020-04-10	5	0	0	0	NA	NA	NA
BTN	2020-04-11	5	0	0	0	NA	NA	NA
BTN	2020-04-12	5	0	0	0	NA	NA	NA
BTN	2020-04-13	5	0	0	0	NA	NA	NA
BTN	2020-04-14	5	0	0	0	NA	NA	NA
BTN	2020-04-15	5	0	0	0	NA	NA	NA
BTN	2020-04-16	5	0	0	0	NA	NA	NA
BTN	2020-04-17	5	0	0	0	NA	NA	NA
BTN	2020-04-18	5	0	0	0	NA	NA	NA
BTN	2020-04-19	5	0	0	0	NA	NA	NA
BTN	2020-04-20	5	0	0	0	NA	NA	NA
BTN	2020-04-21	6	1	0	0	NA	NA	NA
BTN	2020-04-22	6	0	0	0	NA	NA	NA
BTN	2020-04-23	7	1	0	0	NA	NA	NA
BTN	2020-04-24	7	0	0	0	NA	NA	NA
BTN	2020-04-25	7	0	0	0	NA	NA	NA
BTN	2020-04-26	7	0	0	0	NA	NA	NA
BTN	2020-04-27	7	0	0	0	NA	NA	NA
BTN	2020-04-28	7	0	0	0	NA	NA	NA
BTN	2020-04-29	7	0	0	0	NA	NA	NA
BTN	2020-04-30	7	0	0	0	NA	NA	NA
BTN	2020-05-01	7	0	0	0	NA	NA	NA
BTN	2020-05-02	7	0	0	0	NA	NA	NA
BTN	2020-05-03	7	0	0	0	NA	NA	NA
BTN	2020-05-04	7	0	0	0	NA	NA	NA
BTN	2020-05-05	7	0	0	0	NA	NA	NA
BTN	2020-05-06	7	0	0	0	NA	NA	NA
BTN	2020-05-07	7	0	0	0	NA	NA	NA
BTN	2020-05-08	7	0	0	0	NA	NA	NA
BTN	2020-05-09	7	0	0	0	NA	NA	NA
BTN	2020-05-10	7	0	0	0	NA	NA	NA
BTN	2020-05-11	9	2	0	0	NA	NA	NA
BTN	2020-05-12	11	2	0	0	NA	NA	NA
BTN	2020-05-13	11	0	0	0	NA	NA	NA
BTN	2020-05-14	15	4	0	0	NA	NA	NA
BTN	2020-05-15	20	5	0	0	NA	NA	NA
BTN	2020-05-16	21	1	0	0	NA	NA	NA
BTN	2020-05-17	21	0	0	0	NA	NA	NA
BTN	2020-05-18	21	0	0	0	NA	NA	NA
BTN	2020-05-19	21	0	0	0	NA	NA	NA
BTN	2020-05-20	21	0	0	0	NA	NA	NA
BTN	2020-05-21	21	0	0	0	NA	NA	NA
BTN	2020-05-22	21	0	0	0	NA	NA	NA
BTN	2020-05-23	24	3	0	0	NA	NA	NA
BTN	2020-05-24	24	0	0	0	NA	NA	NA
BTN	2020-05-25	27	3	0	0	NA	NA	NA
BTN	2020-05-26	27	0	0	0	NA	NA	NA
BTN	2020-05-27	27	0	0	0	NA	NA	NA
BTN	2020-05-28	28	1	0	0	NA	NA	NA
BTN	2020-05-29	31	3	0	0	NA	NA	NA
BTN	2020-05-30	33	2	0	0	NA	NA	NA
BTN	2020-05-31	43	10	0	0	NA	NA	NA
BTN	2020-06-01	43	0	0	0	NA	NA	NA
BTN	2020-06-02	47	4	0	0	NA	NA	NA
BTN	2020-06-03	47	0	0	0	NA	NA	NA
BTN	2020-06-04	47	0	0	0	NA	NA	NA
BWA	2020-04-01	3	3	0	0	NA	NA	NA
BWA	2020-04-02	4	1	1	1	NA	NA	NA
BWA	2020-04-03	4	0	1	0	NA	NA	NA
BWA	2020-04-04	4	0	1	0	NA	NA	NA
BWA	2020-04-05	4	0	1	0	NA	NA	NA
BWA	2020-04-06	6	2	1	0	NA	NA	NA
BWA	2020-04-07	6	0	1	0	NA	NA	NA
BWA	2020-04-08	6	0	1	0	NA	NA	NA
BWA	2020-04-09	7	1	1	0	NA	NA	NA
BWA	2020-04-10	13	6	1	0	NA	NA	NA
BWA	2020-04-11	13	0	1	0	NA	NA	NA
BWA	2020-04-12	13	0	1	0	NA	NA	NA
BWA	2020-04-13	13	0	1	0	NA	NA	NA
BWA	2020-04-14	13	0	1	0	NA	NA	NA
BWA	2020-04-15	13	0	1	0	NA	NA	NA
BWA	2020-04-16	13	0	1	0	NA	NA	NA
BWA	2020-04-17	15	2	1	0	NA	NA	NA
BWA	2020-04-18	15	0	1	0	NA	NA	NA
BWA	2020-04-19	15	0	1	0	NA	NA	NA
BWA	2020-04-20	20	5	1	0	NA	NA	NA
BWA	2020-04-21	20	0	1	0	NA	NA	NA
BWA	2020-04-22	20	0	1	0	NA	NA	NA
BWA	2020-04-23	22	2	1	0	NA	NA	NA
BWA	2020-04-24	22	0	1	0	NA	NA	NA
BWA	2020-04-25	22	0	1	0	NA	NA	NA
BWA	2020-04-26	22	0	1	0	NA	NA	NA
BWA	2020-04-27	22	0	1	0	NA	NA	NA
BWA	2020-04-28	22	0	1	0	NA	NA	NA
BWA	2020-04-29	23	1	1	0	NA	NA	NA
BWA	2020-04-30	23	0	1	0	NA	NA	NA
BWA	2020-05-01	23	0	1	0	NA	NA	NA
BWA	2020-05-02	23	0	1	0	NA	NA	NA
BWA	2020-05-03	23	0	1	0	NA	NA	NA
BWA	2020-05-04	23	0	1	0	NA	NA	NA
BWA	2020-05-05	23	0	1	0	NA	NA	NA
BWA	2020-05-06	23	0	1	0	NA	NA	NA
BWA	2020-05-07	23	0	1	0	NA	NA	NA
BWA	2020-05-08	23	0	1	0	NA	NA	NA
BWA	2020-05-09	23	0	1	0	NA	NA	NA
BWA	2020-05-10	23	0	1	0	NA	NA	NA
BWA	2020-05-11	23	0	1	0	NA	NA	NA
BWA	2020-05-12	24	1	1	0	NA	NA	NA
BWA	2020-05-13	24	0	1	0	NA	NA	NA
BWA	2020-05-14	24	0	1	0	NA	NA	NA
BWA	2020-05-15	24	0	1	0	NA	NA	NA
BWA	2020-05-16	24	0	1	0	NA	NA	NA
BWA	2020-05-17	24	0	1	0	NA	NA	NA
BWA	2020-05-18	25	1	1	0	NA	NA	NA
BWA	2020-05-19	25	0	1	0	NA	NA	NA
BWA	2020-05-20	25	0	1	0	NA	NA	NA
BWA	2020-05-21	29	4	1	0	NA	NA	NA
BWA	2020-05-22	29	0	1	0	NA	NA	NA
BWA	2020-05-23	30	1	1	0	NA	NA	NA
BWA	2020-05-24	30	0	1	0	NA	NA	NA
BWA	2020-05-25	35	5	1	0	NA	NA	NA
BWA	2020-05-26	35	0	1	0	NA	NA	NA
BWA	2020-05-27	35	0	1	0	NA	NA	NA
BWA	2020-05-28	35	0	1	0	NA	NA	NA
BWA	2020-05-29	35	0	1	0	NA	NA	NA
BWA	2020-05-30	35	0	1	0	NA	NA	NA
BWA	2020-05-31	35	0	1	0	NA	NA	NA
BWA	2020-06-01	38	3	1	0	NA	NA	NA
BWA	2020-06-02	38	0	1	0	NA	NA	NA
BWA	2020-06-03	38	0	1	0	NA	NA	NA
BWA	2020-06-04	40	2	1	0	NA	NA	NA
CAF	2020-03-16	1	1	0	0	NA	NA	NA
CAF	2020-03-17	1	0	0	0	NA	NA	NA
CAF	2020-03-18	1	0	0	0	NA	NA	NA
CAF	2020-03-19	1	0	0	0	NA	NA	NA
CAF	2020-03-20	1	0	0	0	NA	NA	NA
CAF	2020-03-21	1	0	0	0	NA	NA	NA
CAF	2020-03-22	3	2	0	0	NA	NA	NA
CAF	2020-03-23	4	1	0	0	NA	NA	NA
CAF	2020-03-24	4	0	0	0	NA	NA	NA
CAF	2020-03-25	4	0	0	0	NA	NA	NA
CAF	2020-03-26	4	0	0	0	NA	NA	NA
CAF	2020-03-27	5	1	0	0	NA	NA	NA
CAF	2020-03-28	5	0	0	0	NA	NA	NA
CAF	2020-03-29	6	1	0	0	NA	NA	NA
CAF	2020-03-30	6	0	0	0	NA	NA	NA
CAF	2020-03-31	6	0	0	0	NA	NA	NA
CAF	2020-04-01	6	0	0	0	NA	NA	NA
CAF	2020-04-02	8	2	0	0	NA	NA	NA
CAF	2020-04-03	8	0	0	0	NA	NA	NA
CAF	2020-04-04	8	0	0	0	NA	NA	NA
CAF	2020-04-05	9	1	0	0	NA	NA	NA
CAF	2020-04-06	9	0	0	0	NA	NA	NA
CAF	2020-04-07	9	0	0	0	NA	NA	NA
CAF	2020-04-08	9	0	0	0	NA	NA	NA
CAF	2020-04-09	10	1	0	0	NA	NA	NA
CAF	2020-04-10	11	1	0	0	NA	NA	NA
CAF	2020-04-11	11	0	0	0	NA	NA	NA
CAF	2020-04-12	11	0	0	0	NA	NA	NA
CAF	2020-04-13	11	0	0	0	NA	NA	NA
CAF	2020-04-14	11	0	0	0	NA	NA	NA
CAF	2020-04-15	11	0	0	0	NA	NA	NA
CAF	2020-04-16	11	0	0	0	NA	NA	NA
CAF	2020-04-17	12	1	0	0	NA	NA	NA
CAF	2020-04-18	12	0	0	0	NA	NA	NA
CAF	2020-04-19	12	0	0	0	NA	NA	NA
CAF	2020-04-20	12	0	0	0	NA	NA	NA
CAF	2020-04-21	12	0	0	0	NA	NA	NA
CAF	2020-04-22	14	2	0	0	NA	NA	NA
CAF	2020-04-23	16	2	0	0	NA	NA	NA
CAF	2020-04-24	17	1	0	0	NA	NA	NA
CAF	2020-04-25	19	2	0	0	NA	NA	NA
CAF	2020-04-26	19	0	0	0	NA	NA	NA
CAF	2020-04-27	19	0	0	0	NA	NA	NA
CAF	2020-04-28	50	31	0	0	NA	NA	NA
CAF	2020-04-29	50	0	0	0	NA	NA	NA
CAF	2020-04-30	50	0	0	0	NA	NA	NA
CAF	2020-05-01	50	0	0	0	NA	NA	NA
CAF	2020-05-02	72	22	0	0	NA	NA	NA
CAF	2020-05-03	72	0	0	0	NA	NA	NA
CAF	2020-05-04	72	0	0	0	NA	NA	NA
CAF	2020-05-05	94	22	0	0	NA	NA	NA
CAF	2020-05-06	94	0	0	0	NA	NA	NA
CAF	2020-05-07	94	0	0	0	NA	NA	NA
CAF	2020-05-08	94	0	0	0	NA	NA	NA
CAF	2020-05-09	143	49	0	0	NA	NA	NA
CAF	2020-05-10	143	0	0	0	NA	NA	NA
CAF	2020-05-11	179	36	0	0	NA	NA	NA
CAF	2020-05-12	179	0	0	0	NA	NA	NA
CAF	2020-05-13	179	0	0	0	NA	NA	NA
CAF	2020-05-14	197	18	0	0	NA	NA	NA
CAF	2020-05-15	221	24	0	0	NA	NA	NA
CAF	2020-05-16	301	80	0	0	NA	NA	NA
CAF	2020-05-17	327	26	0	0	NA	NA	NA
CAF	2020-05-18	327	0	0	0	NA	NA	NA
CAF	2020-05-19	336	9	0	0	NA	NA	NA
CAF	2020-05-20	411	75	0	0	NA	NA	NA
CAF	2020-05-21	411	0	0	0	NA	NA	NA
CAF	2020-05-22	436	25	0	0	NA	NA	NA
CAF	2020-05-23	479	43	0	0	NA	NA	NA
CAF	2020-05-24	552	73	1	1	NA	NA	NA
CAF	2020-05-25	604	52	1	0	NA	NA	NA
CAF	2020-05-26	652	48	1	0	NA	NA	NA
CAF	2020-05-27	671	19	1	0	NA	NA	NA
CAF	2020-05-28	702	31	1	0	NA	NA	NA
CAF	2020-05-29	755	53	1	0	NA	NA	NA
CAF	2020-05-30	874	119	1	0	NA	NA	NA
CAF	2020-05-31	962	88	1	0	NA	NA	NA
CAF	2020-06-01	1011	49	2	1	NA	NA	NA
CAF	2020-06-02	1069	58	4	2	NA	NA	NA
CAF	2020-06-03	1173	104	4	0	NA	NA	NA
CAF	2020-06-04	1189	16	4	0	NA	NA	NA
CAN	2019-12-31	0	0	0	0	NA	NA	NA
CAN	2020-01-01	0	0	0	0	NA	NA	NA
CAN	2020-01-02	0	0	0	0	NA	NA	NA
CAN	2020-01-03	0	0	0	0	NA	NA	NA
CAN	2020-01-04	0	0	0	0	NA	NA	NA
CAN	2020-01-05	0	0	0	0	NA	NA	NA
CAN	2020-01-06	0	0	0	0	NA	NA	NA
CAN	2020-01-07	0	0	0	0	NA	NA	NA
CAN	2020-01-08	0	0	0	0	NA	NA	NA
CAN	2020-01-09	0	0	0	0	NA	NA	NA
CAN	2020-01-10	0	0	0	0	NA	NA	NA
CAN	2020-01-11	0	0	0	0	NA	NA	NA
CAN	2020-01-12	0	0	0	0	NA	NA	NA
CAN	2020-01-13	0	0	0	0	NA	NA	NA
CAN	2020-01-14	0	0	0	0	NA	NA	NA
CAN	2020-01-15	0	0	0	0	NA	NA	NA
CAN	2020-01-16	0	0	0	0	NA	NA	NA
CAN	2020-01-17	0	0	0	0	NA	NA	NA
CAN	2020-01-18	0	0	0	0	NA	NA	NA
CAN	2020-01-19	0	0	0	0	NA	NA	NA
CAN	2020-01-20	0	0	0	0	NA	NA	NA
CAN	2020-01-21	0	0	0	0	NA	NA	NA
CAN	2020-01-22	0	0	0	0	NA	NA	NA
CAN	2020-01-23	0	0	0	0	NA	NA	NA
CAN	2020-01-24	0	0	0	0	NA	NA	NA
CAN	2020-01-25	0	0	0	0	NA	NA	NA
CAN	2020-01-26	1	1	0	0	NA	NA	NA
CAN	2020-01-27	1	0	0	0	NA	NA	NA
CAN	2020-01-28	2	1	0	0	NA	NA	NA
CAN	2020-01-29	3	1	0	0	NA	NA	NA
CAN	2020-01-30	3	0	0	0	NA	NA	NA
CAN	2020-01-31	3	0	0	0	NA	NA	NA
CAN	2020-02-01	4	1	0	0	NA	NA	NA
CAN	2020-02-02	4	0	0	0	NA	NA	NA
CAN	2020-02-03	4	0	0	0	NA	NA	NA
CAN	2020-02-04	4	0	0	0	NA	NA	NA
CAN	2020-02-05	5	1	0	0	NA	NA	NA
CAN	2020-02-06	5	0	0	0	NA	NA	NA
CAN	2020-02-07	7	2	0	0	NA	NA	NA
CAN	2020-02-08	7	0	0	0	NA	NA	NA
CAN	2020-02-09	7	0	0	0	NA	NA	NA
CAN	2020-02-10	7	0	0	0	NA	NA	NA
CAN	2020-02-11	7	0	0	0	NA	NA	NA
CAN	2020-02-12	7	0	0	0	NA	NA	NA
CAN	2020-02-13	7	0	0	0	NA	NA	NA
CAN	2020-02-14	7	0	0	0	NA	NA	NA
CAN	2020-02-15	8	1	0	0	NA	NA	NA
CAN	2020-02-16	8	0	0	0	NA	NA	NA
CAN	2020-02-17	8	0	0	0	NA	NA	NA
CAN	2020-02-18	8	0	0	0	NA	NA	NA
CAN	2020-02-19	8	0	0	0	NA	NA	NA
CAN	2020-02-20	8	0	0	0	NA	NA	NA
CAN	2020-02-21	9	1	0	0	NA	NA	NA
CAN	2020-02-22	9	0	0	0	NA	NA	NA
CAN	2020-02-23	9	0	0	0	NA	NA	NA
CAN	2020-02-24	9	0	0	0	NA	NA	NA
CAN	2020-02-25	11	2	0	0	NA	NA	NA
CAN	2020-02-26	11	0	0	0	NA	NA	NA
CAN	2020-02-27	12	1	0	0	NA	NA	NA
CAN	2020-02-28	14	2	0	0	NA	NA	NA
CAN	2020-02-29	16	2	0	0	NA	NA	NA
CAN	2020-03-01	20	4	0	0	NA	NA	NA
CAN	2020-03-02	24	4	0	0	NA	NA	NA
CAN	2020-03-03	27	3	0	0	NA	NA	NA
CAN	2020-03-04	30	3	0	0	NA	NA	NA
CAN	2020-03-05	33	3	0	0	NA	NA	NA
CAN	2020-03-06	45	12	0	0	NA	NA	NA
CAN	2020-03-07	51	6	0	0	NA	NA	NA
CAN	2020-03-08	57	6	0	0	NA	NA	NA
CAN	2020-03-09	62	5	0	0	NA	NA	NA
CAN	2020-03-10	77	15	1	1	NA	NA	NA
CAN	2020-03-11	93	16	1	0	NA	NA	NA
CAN	2020-03-12	103	10	1	0	NA	NA	NA
CAN	2020-03-13	138	35	1	0	NA	NA	NA
CAN	2020-03-14	176	38	1	0	NA	NA	NA
CAN	2020-03-15	244	68	1	0	NA	NA	NA
CAN	2020-03-16	304	60	1	0	NA	NA	NA
CAN	2020-03-17	424	120	4	3	NA	NA	NA
CAN	2020-03-18	569	145	8	4	53975	NA	NA
CAN	2020-03-19	690	121	9	1	54956	981	NA
CAN	2020-03-20	846	156	10	1	76814	21858	NA
CAN	2020-03-21	971	125	12	2	88883	12069	NA
CAN	2020-03-22	1302	331	18	6	98824	9941	NA
CAN	2020-03-23	1430	128	20	2	107147	8323	NA
CAN	2020-03-24	1646	216	24	4	125062	17915	NA
CAN	2020-03-25	1959	313	27	3	142154	17092	12597
CAN	2020-03-26	3385	1426	35	8	161603	19449	15235
CAN	2020-03-27	4018	633	39	4	170644	9041	13404
CAN	2020-03-28	4675	657	53	14	184201	13557	13617
CAN	2020-03-29	5386	711	60	7	210435	26234	15944
CAN	2020-03-30	6255	869	61	1	241138	30703	19142
CAN	2020-03-31	7424	1169	89	28	NA	NA	17710
CAN	2020-04-01	8536	1112	96	7	256933	NA	16397
CAN	2020-04-02	9595	1059	109	13	268154	11221	15222
CAN	2020-04-03	11268	1673	138	29	295065	26911	17774
CAN	2020-04-04	12519	1251	187	49	311971	16906	18253
CAN	2020-04-05	13882	1363	231	44	334849	22878	17773
CAN	2020-04-06	15496	1614	280	49	336806	1957	13667
CAN	2020-04-07	16653	1157	323	43	346507	9701	13924
CAN	2020-04-08	17883	1230	380	57	359269	12762	14619
CAN	2020-04-09	19274	1391	435	55	373581	14312	15061
CAN	2020-04-10	20748	1474	509	74	383322	9741	12608
CAN	2020-04-11	22133	1385	569	60	401552	18230	12797
CAN	2020-04-12	23301	1168	653	84	404651	3099	9972
CAN	2020-04-13	24365	1064	717	64	428920	24269	13159
CAN	2020-04-14	25663	1298	780	63	450717	21797	14887
CAN	2020-04-15	27046	1383	903	123	462353	11636	14726
CAN	2020-04-16	28364	1318	1010	107	487060	24707	16211
CAN	2020-04-17	30081	1717	1193	183	503003	15943	17097
CAN	2020-04-18	31872	1791	1309	116	516216	13213	16381
CAN	2020-04-19	33341	1469	1467	158	536062	19846	18773
CAN	2020-04-20	34777	1436	1580	113	555551	19489	18090
CAN	2020-04-21	36823	2046	1690	110	565931	10380	16459
CAN	2020-04-22	38413	1590	1834	144	576348	10417	16285
CAN	2020-04-23	40179	1766	1974	140	620101	43753	19006
CAN	2020-04-24	42099	1920	2146	172	643398	23297	20056
CAN	2020-04-25	43877	1778	2302	156	669558	26160	21906
CAN	2020-04-26	45341	1464	2465	163	691663	22105	22229
CAN	2020-04-27	46884	1543	2560	95	717451	25788	23129
CAN	2020-04-28	48489	1605	2707	147	740859	23408	24990
CAN	2020-04-29	50015	1526	2859	152	758412	17553	26009
CAN	2020-04-30	51587	1572	2996	137	788283	29871	24026
CAN	2020-05-01	53236	1649	3184	188	832222	43939	26975
CAN	2020-05-02	55061	1825	3391	207	NA	NA	27614
CAN	2020-05-03	56714	1653	3566	175	893490	NA	28832
CAN	2020-05-04	59474	2760	3682	116	919368	25878	28845
CAN	2020-05-05	60772	1298	3854	172	940567	21199	28530
CAN	2020-05-06	62046	1274	4043	189	942526	1959	26302
CAN	2020-05-07	63496	1450	4232	189	1001882	59356	30514
CAN	2020-05-08	64922	1426	4408	176	1032012	30130	28541
CAN	2020-05-09	66434	1512	4569	161	1067595	35583	29248
CAN	2020-05-10	67702	1268	4693	124	1093228	25633	28534
CAN	2020-05-11	68848	1146	4871	178	1118950	25722	28512
CAN	2020-05-12	69981	1133	4993	122	1145683	26733	29302
CAN	2020-05-13	71157	1176	5169	176	1169380	23697	32408
CAN	2020-05-14	72278	1121	5304	135	1172796	3416	24416
CAN	2020-05-15	73401	1123	5472	168	1232912	60116	28700
CAN	2020-05-16	74602	1201	5562	90	1265502	32590	28272
CAN	2020-05-17	75853	1251	5679	117	1296695	31193	29067
CAN	2020-05-18	76991	1138	5782	103	1319987	23292	28720
CAN	2020-05-19	78061	1070	5842	60	1336967	16980	27326
CAN	2020-05-20	79101	1040	5912	70	1372929	35962	29078
CAN	2020-05-21	80091	990	6030	118	1375050	2121	28893
CAN	2020-05-22	81313	1222	6152	122	1401564	26514	24093
CAN	2020-05-23	82469	1156	6250	98	1431911	30347	23773
CAN	2020-05-24	83610	1141	6355	105	1454890	22979	22599
CAN	2020-05-25	84688	1078	6424	69	1479762	24872	22825
CAN	2020-05-26	85700	1012	6545	121	1500481	20719	23359
CAN	2020-05-27	86636	936	6639	94	1528239	27758	22187
CAN	2020-05-28	87508	872	6765	126	1559204	30965	26308
CAN	2020-05-29	88501	993	6877	112	1593377	34173	27402
CAN	2020-05-30	89407	906	6979	102	1631174	37797	28466
CAN	2020-05-31	90179	772	7073	94	1663042	31868	29736
CAN	2020-06-01	90936	757	7295	222	1691297	28255	30219
CAN	2020-06-02	91694	758	7326	31	1721435	30138	31565
CAN	2020-06-03	92399	705	7395	69	1751547	30112	31901
CAN	2020-06-04	93074	675	7498	103	NA	NA	NA
CHE	2019-12-31	0	0	0	0	NA	NA	NA
CHE	2020-01-01	0	0	0	0	NA	NA	NA
CHE	2020-01-02	0	0	0	0	NA	NA	NA
CHE	2020-01-03	0	0	0	0	NA	NA	NA
CHE	2020-01-04	0	0	0	0	NA	NA	NA
CHE	2020-01-05	0	0	0	0	NA	NA	NA
CHE	2020-01-06	0	0	0	0	NA	NA	NA
CHE	2020-01-07	0	0	0	0	NA	NA	NA
CHE	2020-01-08	0	0	0	0	NA	NA	NA
CHE	2020-01-09	0	0	0	0	NA	NA	NA
CHE	2020-01-10	0	0	0	0	NA	NA	NA
CHE	2020-01-11	0	0	0	0	NA	NA	NA
CHE	2020-01-12	0	0	0	0	NA	NA	NA
CHE	2020-01-13	0	0	0	0	NA	NA	NA
CHE	2020-01-14	0	0	0	0	NA	NA	NA
CHE	2020-01-15	0	0	0	0	NA	NA	NA
CHE	2020-01-16	0	0	0	0	NA	NA	NA
CHE	2020-01-17	0	0	0	0	NA	NA	NA
CHE	2020-01-18	0	0	0	0	NA	NA	NA
CHE	2020-01-19	0	0	0	0	NA	NA	NA
CHE	2020-01-20	0	0	0	0	NA	NA	NA
CHE	2020-01-21	0	0	0	0	NA	NA	NA
